CustomerID,observation_date,future_monetary_90d,churn_risk,clv_si_vuelve,valor_esperado,valor_en_riesgo,prioridad
12389,2011-04-01,0.0,0.64644164,1090.8258786971733,385.67061038702667,705.1552683101465,"1 · RETENER — alto riesgo, alto valor"
12393,2011-04-01,421.6,0.32147914,892.5593446117495,605.6201325787706,286.9392120329789,"2 · FIDELIZAR — bajo riesgo, alto valor"
12395,2011-04-01,331.79,0.18366155,1109.289013153679,905.5552402261071,203.73373986818308,"2 · FIDELIZAR — bajo riesgo, alto valor"
12399,2011-04-01,610.98,0.53097194,574.8309659176515,269.61185028204386,305.21911563560764,"1 · RETENER — alto riesgo, alto valor"
12400,2011-04-01,0.0,0.72978187,418.8283292675496,113.17500957018555,305.65331969736405,"3 · DEJAR IR — alto riesgo, bajo valor"
12401,2011-04-01,0.0,0.7956731,225.74164116778073,46.12509598516676,179.61654518261398,"3 · DEJAR IR — alto riesgo, bajo valor"
12402,2011-04-01,0.0,0.5531556,383.9573458550954,171.56918944079928,212.38815641429613,"3 · DEJAR IR — alto riesgo, bajo valor"
12406,2011-04-01,1621.25,0.6193107,1460.6838815750618,556.0667579185327,904.6171236565291,"1 · RETENER — alto riesgo, alto valor"
12407,2011-04-01,269.65999999999997,0.6888654,510.2629676507889,158.76045249545714,351.5025151553317,"3 · DEJAR IR — alto riesgo, bajo valor"
12408,2011-04-01,654.18,0.2965547,1005.0483741719056,706.9965705224396,298.05183360224174,"2 · FIDELIZAR — bajo riesgo, alto valor"
12409,2011-04-01,6207.08,0.67726594,3297.591070439532,1064.2449474686032,2233.3461229709287,"1 · RETENER — alto riesgo, alto valor"
12410,2011-04-01,0.0,0.62157905,726.9631458082789,275.0980835118825,451.8650622963964,"1 · RETENER — alto riesgo, alto valor"
12411,2011-04-01,0.0,0.6896834,525.9625244918091,163.2149140341852,362.74761045762386,"3 · DEJAR IR — alto riesgo, bajo valor"
12412,2011-04-01,514.5,0.74719113,434.4797959224785,109.84034576056493,324.6394501619136,"3 · DEJAR IR — alto riesgo, bajo valor"
12413,2011-04-01,84.65,0.4970889,524.2800421545563,263.6662479112671,260.61379424328925,"3 · DEJAR IR — alto riesgo, bajo valor"
12414,2011-04-01,408.65,0.7443743,440.4399636516565,112.58778493602846,327.85217871562804,"3 · DEJAR IR — alto riesgo, bajo valor"
12415,2011-04-01,36467.97,0.11441633,33052.572377562356,29270.817329221787,3781.7540632971513,"2 · FIDELIZAR — bajo riesgo, alto valor"
12417,2011-04-01,873.49,0.18198614,1008.2337344980575,824.7491557051342,183.48456376906992,"2 · FIDELIZAR — bajo riesgo, alto valor"
12418,2011-04-01,0.0,0.6790981,762.0666927430664,244.5486273203987,517.5180654226676,"1 · RETENER — alto riesgo, alto valor"
12419,2011-04-01,0.0,0.6026258,522.3767145237306,207.57903568854252,314.7976788351881,"3 · DEJAR IR — alto riesgo, bajo valor"
12421,2011-04-01,239.35,0.5667177,394.27146759222546,170.83085450503853,223.44061308718693,"3 · DEJAR IR — alto riesgo, bajo valor"
12422,2011-04-01,417.36,0.31950048,755.4557891353444,514.0873273318913,241.3684843177901,"2 · FIDELIZAR — bajo riesgo, alto valor"
12423,2011-04-01,674.1,0.2572957,793.1852509514548,589.1020745833583,204.08315272933396,"2 · FIDELIZAR — bajo riesgo, alto valor"
12424,2011-04-01,0.0,0.64375836,1389.1347881786091,494.86765988486917,894.26712829374,"1 · RETENER — alto riesgo, alto valor"
12427,2011-04-01,0.0,0.65160704,838.1983227903255,292.0223976017303,546.1759251885952,"1 · RETENER — alto riesgo, alto valor"
12428,2011-04-01,373.72,0.26939538,2655.7348647761487,1940.2922376282227,715.4427062949926,"2 · FIDELIZAR — bajo riesgo, alto valor"
12429,2011-04-01,1563.38,0.61679435,1672.455448760047,640.8943810793154,1031.5610676807314,"1 · RETENER — alto riesgo, alto valor"
12431,2011-04-01,947.25,0.18835732,1396.7551445561785,1133.6660424444983,263.0890604851331,"2 · FIDELIZAR — bajo riesgo, alto valor"
12433,2011-04-01,0.0,0.5942964,5912.752972226203,2398.825191702635,3513.9277805235683,"1 · RETENER — alto riesgo, alto valor"
12434,2011-04-01,0.0,0.5096015,474.0730194102466,232.48471002603955,241.58830938420707,"3 · DEJAR IR — alto riesgo, bajo valor"
12435,2011-04-01,0.0,0.36525142,2645.211657718681,1679.0443384353375,966.1673192833437,"2 · FIDELIZAR — bajo riesgo, alto valor"
12437,2011-04-01,1346.06,0.05790196,1426.0461302979313,1343.47523793177,82.57086580398231,"2 · FIDELIZAR — bajo riesgo, alto valor"
12441,2011-04-01,0.0,0.6896834,578.1549274079689,179.41108421461647,398.74384319335246,"1 · RETENER — alto riesgo, alto valor"
12445,2011-04-01,0.0,0.65977126,590.0993557153255,200.76875814583587,389.3305975694896,"1 · RETENER — alto riesgo, alto valor"
12449,2011-04-01,858.9300000000001,0.8440299,367.1312981383987,57.261504031173345,309.86979410722535,"3 · DEJAR IR — alto riesgo, bajo valor"
12450,2011-04-01,101.88,0.75177824,488.37126983648625,121.22437370395373,367.1468961325325,"3 · DEJAR IR — alto riesgo, bajo valor"
12451,2011-04-01,2388.31,0.5592598,2192.4286718634103,966.291512051509,1226.1371598119013,"1 · RETENER — alto riesgo, alto valor"
12454,2011-04-01,0.0,0.7909164,6399.53630029584,1338.0381950835026,5061.498105212338,"1 · RETENER — alto riesgo, alto valor"
12455,2011-04-01,264.4,0.6035655,1430.3278782359357,567.0312970945268,863.2965811414089,"1 · RETENER — alto riesgo, alto valor"
12456,2011-04-01,0.0,0.5786768,1062.277489711436,447.56213021868155,614.7153594927544,"1 · RETENER — alto riesgo, alto valor"
12458,2011-04-01,0.0,0.4657804,658.9262314524516,352.01132269567574,306.9149283943078,"1 · RETENER — alto riesgo, alto valor"
12462,2011-04-01,0.0,0.6118094,877.7353921366661,340.7286522997146,537.0067398369514,"1 · RETENER — alto riesgo, alto valor"
12464,2011-04-01,181.0,0.6076749,357.10112615716173,140.09973620205855,217.00138995510318,"3 · DEJAR IR — alto riesgo, bajo valor"
12467,2011-04-01,0.0,0.75762415,415.60708336790344,100.7331203788862,314.87396298901723,"3 · DEJAR IR — alto riesgo, bajo valor"
12468,2011-04-01,508.9500000000001,0.713315,414.284978370464,118.76928485195498,295.515693518509,"3 · DEJAR IR — alto riesgo, bajo valor"
12471,2011-04-01,1555.49,0.036289,5575.797914577083,5373.4579141422,202.3401250636789,"2 · FIDELIZAR — bajo riesgo, alto valor"
12472,2011-04-01,1266.66,0.20462608,2469.7379148162913,1964.365118347106,505.37279646918523,"2 · FIDELIZAR — bajo riesgo, alto valor"
12474,2011-04-01,1240.09,0.044410057,1770.5057049192526,1691.8774581884409,78.62825992210716,"2 · FIDELIZAR — bajo riesgo, alto valor"
12475,2011-04-01,0.0,0.6790981,609.1243109185685,195.4691308793918,413.65518003917674,"1 · RETENER — alto riesgo, alto valor"
12476,2011-04-01,1722.87,0.08926868,2299.319654739495,2094.0624141752533,205.25722343297542,"2 · FIDELIZAR — bajo riesgo, alto valor"
12477,2011-04-01,2221.02,0.36939663,2376.783138217717,1498.8074639700958,877.975674247621,"2 · FIDELIZAR — bajo riesgo, alto valor"
12480,2011-04-01,0.0,0.2230004,1847.7899553937038,1435.7320428858536,412.0579125078502,"2 · FIDELIZAR — bajo riesgo, alto valor"
12481,2011-04-01,1874.99,0.119389825,1690.5580317702868,1488.7225923374986,201.83542683714936,"2 · FIDELIZAR — bajo riesgo, alto valor"
12483,2011-04-01,767.05,0.34982046,830.6607895462619,540.0786212593384,290.5821435313028,"2 · FIDELIZAR — bajo riesgo, alto valor"
12484,2011-04-01,1137.99,0.5671539,1267.2030454648113,548.5039328111603,718.699112653651,"1 · RETENER — alto riesgo, alto valor"
12486,2011-04-01,0.0,0.6153143,1112.802544602573,428.07922045889495,684.7233241436782,"1 · RETENER — alto riesgo, alto valor"
12489,2011-04-01,0.0,0.68051106,467.76829487882105,149.44679792346295,318.3214969553581,"3 · DEJAR IR — alto riesgo, bajo valor"
12490,2011-04-01,815.5600000000001,0.3888567,1019.381840889944,622.9883730236035,396.3934678663406,"1 · RETENER — alto riesgo, alto valor"
12492,2011-04-01,0.0,0.6790981,747.6718687355832,239.92930136760367,507.7425673679795,"1 · RETENER — alto riesgo, alto valor"
12494,2011-04-01,403.09,0.33910796,457.01310681340414,302.036310637196,154.97678255615622,"4 · MONITOREAR — bajo riesgo, bajo valor"
12497,2011-04-01,0.0,0.7320184,3140.1998330886454,841.5157405477198,2298.6840925409256,"1 · RETENER — alto riesgo, alto valor"
12500,2011-04-01,185.64,0.29770836,959.0641069692023,673.5426737210996,285.521404665765,"2 · FIDELIZAR — bajo riesgo, alto valor"
12501,2011-04-01,0.0,0.5583385,1977.9430706003204,873.5812581591478,1104.3618124411726,"1 · RETENER — alto riesgo, alto valor"
12502,2011-04-01,522.6,0.4666563,805.3160933483207,429.51024295299214,375.8058263950387,"1 · RETENER — alto riesgo, alto valor"
12504,2011-04-01,0.0,0.74719113,390.4973418325207,98.72119129129449,291.77615054122623,"3 · DEJAR IR — alto riesgo, bajo valor"
12505,2011-04-01,0.0,0.59806234,1198.6756275995035,481.79288111784183,716.8827464816617,"1 · RETENER — alto riesgo, alto valor"
12507,2011-04-01,0.0,0.6696372,648.6300628528595,214.28324164189385,434.34682121096563,"1 · RETENER — alto riesgo, alto valor"
12509,2011-04-01,0.0,0.71139187,374.5334751045392,108.09340729288209,266.4400678116571,"3 · DEJAR IR — alto riesgo, bajo valor"
12510,2011-04-01,0.0,0.65246856,850.8986482889972,295.71403072478233,555.1846175642148,"1 · RETENER — alto riesgo, alto valor"
12511,2011-04-01,0.0,0.5963857,2370.5584366300222,956.7912427808449,1413.7671938491774,"1 · RETENER — alto riesgo, alto valor"
12514,2011-04-01,0.0,0.5515568,1007.3958666188466,451.7598002658975,555.6360663529491,"1 · RETENER — alto riesgo, alto valor"
12515,2011-04-01,0.0,0.6790981,480.3364226867145,154.14085661874063,326.1955660679739,"3 · DEJAR IR — alto riesgo, bajo valor"
12516,2011-04-01,583.2,0.6696976,991.6346722632377,327.53932930551207,664.0953429577256,"1 · RETENER — alto riesgo, alto valor"
12520,2011-04-01,463.6,0.48873726,1033.940287854667,528.6151802022698,505.325138466219,"1 · RETENER — alto riesgo, alto valor"
12523,2011-04-01,138.75,0.23826419,471.2840423877746,358.99392560789204,112.29010975720307,"4 · MONITOREAR — bajo riesgo, bajo valor"
12524,2011-04-01,1495.21,0.19086425,1409.673311562414,1140.6170511101955,269.05623944644924,"2 · FIDELIZAR — bajo riesgo, alto valor"
12527,2011-04-01,0.0,0.64297783,368.70201184987724,131.63479097216398,237.06722087771325,"3 · DEJAR IR — alto riesgo, bajo valor"
12528,2011-04-01,0.0,0.46893293,652.5929345638601,346.5706198445746,306.02231471928553,"1 · RETENER — alto riesgo, alto valor"
12530,2011-04-01,417.6,0.47278655,624.2736333433643,329.1254586299812,295.14817471338307,"1 · RETENER — alto riesgo, alto valor"
12537,2011-04-01,0.0,0.65582997,976.5749755475402,336.10784247107745,640.4671330764628,"1 · RETENER — alto riesgo, alto valor"
12538,2011-04-01,0.0,0.7261207,509.3906085630676,139.5115380159565,369.8790705471111,"3 · DEJAR IR — alto riesgo, bajo valor"
12539,2011-04-01,0.0,0.2798361,2386.565072695672,1718.7181091203845,667.8470347004691,"2 · FIDELIZAR — bajo riesgo, alto valor"
12540,2011-04-01,3044.59,0.11136885,2728.7435579286744,2424.8465669437664,303.8970316463555,"2 · FIDELIZAR — bajo riesgo, alto valor"
12541,2011-04-01,223.74,0.6649418,565.4377495785118,189.45456152955708,375.9831880489547,"3 · DEJAR IR — alto riesgo, bajo valor"
12545,2011-04-01,0.0,0.61075705,846.5385749204507,329.50916973721894,517.0294051832318,"1 · RETENER — alto riesgo, alto valor"
12547,2011-04-01,48.4,0.71725655,343.66869078710545,97.17007265775628,246.49861812934915,"3 · DEJAR IR — alto riesgo, bajo valor"
12551,2011-04-01,0.0,0.72978187,371.3662529453311,100.3498958741237,271.0163570712074,"3 · DEJAR IR — alto riesgo, bajo valor"
12553,2011-04-01,352.85,0.16972004,1132.3932120831214,940.2033753496704,192.18981985947724,"2 · FIDELIZAR — bajo riesgo, alto valor"
12557,2011-04-01,0.0,0.20021346,3274.9615679184835,2619.2702717155967,655.6913938043475,"2 · FIDELIZAR — bajo riesgo, alto valor"
12559,2011-04-01,0.0,0.64529204,485.8628759198849,172.33942776642718,313.52344815345776,"3 · DEJAR IR — alto riesgo, bajo valor"
12561,2011-04-01,0.0,0.7489953,486.1273267205771,122.02024180845174,364.10708491212534,"3 · DEJAR IR — alto riesgo, bajo valor"
12562,2011-04-01,955.23,0.64644164,970.7107914762275,343.20291695411953,627.507874522108,"1 · RETENER — alto riesgo, alto valor"
12563,2011-04-01,0.0,0.75177824,507.7363106919513,126.03119813128176,381.70511256066953,"3 · DEJAR IR — alto riesgo, bajo valor"
12564,2011-04-01,0.0,0.61075705,587.0516438317408,228.50571194590148,358.54593188583925,"1 · RETENER — alto riesgo, alto valor"
12565,2011-04-01,0.0,0.7219198,389.7645997009629,108.3858275783103,281.3787721226526,"3 · DEJAR IR — alto riesgo, bajo valor"
12567,2011-04-01,2927.99,0.26179725,2291.2916694887926,1691.4378130332823,599.8538564555103,"2 · FIDELIZAR — bajo riesgo, alto valor"
12573,2011-04-01,160.54000000000002,0.5192732,408.1069522415394,196.18794043748028,211.9190118040591,"3 · DEJAR IR — alto riesgo, bajo valor"
12574,2011-04-01,0.0,0.72684187,366.3554965841305,100.07298347217682,266.2825131119537,"3 · DEJAR IR — alto riesgo, bajo valor"
12576,2011-04-01,154.8,0.5192576,530.8834270813405,255.21817016063133,275.66525692070917,"3 · DEJAR IR — alto riesgo, bajo valor"
12577,2011-04-01,0.0,0.43982464,580.1995276636086,325.01347884512876,255.1860488184798,"1 · RETENER — alto riesgo, alto valor"
12578,2011-04-01,0.0,0.38165814,1274.8769732579992,788.3098029382237,486.5671703197755,"1 · RETENER — alto riesgo, alto valor"
12582,2011-04-01,306.2,0.4657804,603.8959818151361,322.6130835021849,281.2829163104539,"1 · RETENER — alto riesgo, alto valor"
12583,2011-04-01,1039.44,0.12191461,2750.738560815915,2415.3833002393008,335.35521958741566,"2 · FIDELIZAR — bajo riesgo, alto valor"
12584,2011-04-01,159.11,0.62894094,545.9102274427078,202.5649358920891,343.34529155061864,"3 · DEJAR IR — alto riesgo, bajo valor"
12585,2011-04-01,777.25,0.576913,1275.0022044994273,539.4368587748012,735.5653457246261,"1 · RETENER — alto riesgo, alto valor"
12586,2011-04-01,0.0,0.4668376,989.7614001861627,527.7035194299949,462.05785125897944,"1 · RETENER — alto riesgo, alto valor"
12588,2011-04-01,0.0,0.6730406,538.8381632210813,176.1781872229587,362.6599759981226,"3 · DEJAR IR — alto riesgo, bajo valor"
12589,2011-04-01,0.0,0.6388815,1225.12845417696,442.41654412291797,782.711910054042,"1 · RETENER — alto riesgo, alto valor"
12591,2011-04-01,0.0,0.37217087,797.7656117473656,500.86049352870253,296.90511821866306,"2 · FIDELIZAR — bajo riesgo, alto valor"
12594,2011-04-01,885.45,0.17570621,1067.2847371997193,879.7561834345236,187.5285537651957,"2 · FIDELIZAR — bajo riesgo, alto valor"
12597,2011-04-01,912.66,0.62626225,638.8759382293487,238.77205724029434,400.10388098905435,"1 · RETENER — alto riesgo, alto valor"
12598,2011-04-01,564.88,0.6083683,877.7767440425147,343.7652181961478,534.0115258463669,"1 · RETENER — alto riesgo, alto valor"
12599,2011-04-01,285.68,0.26125577,506.0869801093035,373.86885104997606,132.21814414189475,"4 · MONITOREAR — bajo riesgo, bajo valor"
12600,2011-04-01,489.14,0.15871868,749.9178551264793,630.8918641714611,119.0259686057245,"2 · FIDELIZAR — bajo riesgo, alto valor"
12601,2011-04-01,208.7,0.3432209,380.78911583265847,250.09433675863602,130.69477907402245,"4 · MONITOREAR — bajo riesgo, bajo valor"
12604,2011-04-01,0.0,0.6888654,404.1498488336501,125.7449921796254,278.4048566540247,"3 · DEJAR IR — alto riesgo, bajo valor"
12605,2011-04-01,0.0,0.46434358,773.0912730031062,414.11132850735584,358.97996753566565,"1 · RETENER — alto riesgo, alto valor"
12608,2011-04-01,0.0,0.6790981,641.9282060290003,205.9959621874793,435.932243841521,"1 · RETENER — alto riesgo, alto valor"
12609,2011-04-01,512.8,0.3629738,791.634460453757,504.2918848154247,287.34257563833233,"2 · FIDELIZAR — bajo riesgo, alto valor"
12613,2011-04-01,640.86,0.36539194,782.77327449565,496.7542059142057,286.0190452529827,"2 · FIDELIZAR — bajo riesgo, alto valor"
12614,2011-04-01,0.0,0.63982934,465.59763656396467,167.69460917456408,297.90302738940056,"3 · DEJAR IR — alto riesgo, bajo valor"
12615,2011-04-01,634.74,0.6097194,1203.1157552007971,469.552744057798,733.5630111429991,"1 · RETENER — alto riesgo, alto valor"
12616,2011-04-01,0.0,0.48622903,580.8508189028003,298.4242700190691,282.4265315730278,"1 · RETENER — alto riesgo, alto valor"
12619,2011-04-01,425.68,0.6502966,355.22985392193783,124.2250775827677,231.00477633917015,"3 · DEJAR IR — alto riesgo, bajo valor"
12621,2011-04-01,4160.28,0.038604427,3623.555867250136,3483.6705283285155,139.8852984252278,"2 · FIDELIZAR — bajo riesgo, alto valor"
12623,2011-04-01,0.0,0.5035588,587.318929725308,291.56930572438523,295.7496240009227,"1 · RETENER — alto riesgo, alto valor"
12625,2011-04-01,967.2,0.575443,1477.8268134882276,627.4216750005651,850.4051384876625,"1 · RETENER — alto riesgo, alto valor"
12626,2011-04-01,0.0,0.575443,956.9644242177019,406.2859169143129,550.678507303389,"1 · RETENER — alto riesgo, alto valor"
12629,2011-04-01,0.0,0.5348829,1230.0824697410492,572.1323872746951,657.950082466354,"1 · RETENER — alto riesgo, alto valor"
12633,2011-04-01,716.73,0.4195577,1078.7892059355083,626.1748980269672,452.6143079085411,"1 · RETENER — alto riesgo, alto valor"
12635,2011-04-01,0.0,0.6790981,728.9237002152349,233.91297901670876,495.0107211985262,"1 · RETENER — alto riesgo, alto valor"
12637,2011-04-01,669.2,0.18057814,1477.138587592897,1210.399689393442,266.7389422216153,"2 · FIDELIZAR — bajo riesgo, alto valor"
12639,2011-04-01,486.1,0.6970986,872.2845963726842,264.2162142872664,608.0683820854179,"1 · RETENER — alto riesgo, alto valor"
12643,2011-04-01,1271.22,0.4028598,2117.083169604171,1264.195452463862,852.8877171403088,"1 · RETENER — alto riesgo, alto valor"
12644,2011-04-01,0.0,0.68891275,889.0809646964285,276.58175296559193,612.4992117308366,"1 · RETENER — alto riesgo, alto valor"
12645,2011-04-01,429.6,0.5145487,638.0709615790654,309.7523657125766,328.3185958664888,"1 · RETENER — alto riesgo, alto valor"
12647,2011-04-01,644.01,0.07210802,2293.1376653153666,2127.784025018675,165.35362321148477,"2 · FIDELIZAR — bajo riesgo, alto valor"
12649,2011-04-01,375.0,0.5007965,782.5300250204074,390.64172979605445,391.88829522435293,"1 · RETENER — alto riesgo, alto valor"
12651,2011-04-01,0.0,0.47584465,362.5701135764519,190.04307505704915,172.52704932483417,"3 · DEJAR IR — alto riesgo, bajo valor"
12652,2011-04-01,0.0,0.4167449,704.5215633936609,410.91580348417995,293.605759909481,"1 · RETENER — alto riesgo, alto valor"
12653,2011-04-01,0.0,0.62344635,874.4859404869972,329.29087684853647,545.1950636384607,"1 · RETENER — alto riesgo, alto valor"
12654,2011-04-01,171.15,0.7212017,365.23838409205206,101.82783405881081,263.41055003324124,"3 · DEJAR IR — alto riesgo, bajo valor"
12655,2011-04-01,0.0,0.7382142,508.79612968786546,133.19560450589083,375.60052518197466,"3 · DEJAR IR — alto riesgo, bajo valor"
12656,2011-04-01,1659.6,0.6505521,1112.1180980092574,388.6273405932813,723.4907574159762,"1 · RETENER — alto riesgo, alto valor"
12662,2011-04-01,938.5,0.19633506,955.8772849359748,768.2050443223615,187.67222636993185,"2 · FIDELIZAR — bajo riesgo, alto valor"
12664,2011-04-01,642.0,0.6600862,811.555860554198,275.8590246712866,535.6968358829114,"1 · RETENER — alto riesgo, alto valor"
12665,2011-04-01,0.0,0.6195007,314.7084863584632,119.7463598148681,194.96212654359508,"3 · DEJAR IR — alto riesgo, bajo valor"
12666,2011-04-01,0.0,0.6193107,1321.4211264411992,503.05091395468594,818.3702124865133,"1 · RETENER — alto riesgo, alto valor"
12668,2011-04-01,0.0,0.17346893,2538.3835236104183,2098.052805645351,440.33068014020523,"2 · FIDELIZAR — bajo riesgo, alto valor"
12669,2011-04-01,1136.3,0.5132993,1269.1969747064468,617.7190733323646,651.4779013740822,"1 · RETENER — alto riesgo, alto valor"
12670,2011-04-01,1026.39,0.6790981,744.2986623591323,238.84683313105052,505.4518292280818,"1 · RETENER — alto riesgo, alto valor"
12672,2011-04-01,0.0,0.72684187,387.3781182714731,105.81548356368602,281.5626347077871,"3 · DEJAR IR — alto riesgo, bajo valor"
12673,2011-04-01,0.0,0.4733395,619.7299184093806,326.38726990721767,293.34264850216294,"1 · RETENER — alto riesgo, alto valor"
12676,2011-04-01,121.55,0.2585412,1033.5774606055174,766.355076374581,267.2223534279277,"2 · FIDELIZAR — bajo riesgo, alto valor"
12678,2011-04-01,2073.52,0.14711118,3463.217978528344,2953.7399039602233,509.47807456812035,"2 · FIDELIZAR — bajo riesgo, alto valor"
12679,2011-04-01,112.32,0.5926098,885.4592255603803,360.72739084861,524.7318347117704,"1 · RETENER — alto riesgo, alto valor"
12681,2011-04-01,2239.5,0.03236153,5112.078965166026,4946.644383824796,165.43469560509882,"2 · FIDELIZAR — bajo riesgo, alto valor"
12682,2011-04-01,2670.84,0.055160098,2455.1630413377698,2319.7359896246408,135.42703342073895,"2 · FIDELIZAR — bajo riesgo, alto valor"
12683,2011-04-01,1683.63,0.17386663,2308.368341804857,1907.0201183386941,401.34822346616295,"2 · FIDELIZAR — bajo riesgo, alto valor"
12686,2011-04-01,0.0,0.74719113,503.5021483968543,127.28980861739643,376.21233977945786,"3 · DEJAR IR — alto riesgo, bajo valor"
12691,2011-04-01,0.0,0.39563814,379.1817048571587,229.16297246314343,150.0187436945107,"3 · DEJAR IR — alto riesgo, bajo valor"
12693,2011-04-01,228.87,0.43981078,401.82940202075326,225.1005101932454,176.72890380295726,"3 · DEJAR IR — alto riesgo, bajo valor"
12694,2011-04-01,439.5,0.62995744,1255.2502737604145,464.4960278619767,790.7542458984378,"1 · RETENER — alto riesgo, alto valor"
12696,2011-04-01,0.0,0.6970986,747.6660782679057,226.46909228069367,521.1969859872121,"1 · RETENER — alto riesgo, alto valor"
12699,2011-04-01,0.0,0.6790981,955.1351243367925,306.5046481972573,648.6304761395352,"1 · RETENER — alto riesgo, alto valor"
12705,2011-04-01,2306.1,0.31006348,1620.6710354995053,1118.16013214042,502.51090335908515,"2 · FIDELIZAR — bajo riesgo, alto valor"
12707,2011-04-01,0.0,0.6631491,784.5592074340104,264.27946067313644,520.279746760874,"1 · RETENER — alto riesgo, alto valor"
12708,2011-04-01,864.22,0.23105973,786.0141353552093,604.3979214222334,181.616213932976,"2 · FIDELIZAR — bajo riesgo, alto valor"
12709,2011-04-01,1539.34,0.086015224,2879.214311903867,2631.558046606262,247.65626529760496,"2 · FIDELIZAR — bajo riesgo, alto valor"
12712,2011-04-01,1339.45,0.096869156,1457.551569807423,1316.359758037629,141.19179005058302,"2 · FIDELIZAR — bajo riesgo, alto valor"
12714,2011-04-01,1306.88,0.36547765,1402.8288784884962,890.1262329142749,512.7026037666628,"2 · FIDELIZAR — bajo riesgo, alto valor"
